prob_pred,prob_true
0.00019304794549999995,0.0
0.0006909131778240741,0.0
0.001561773801851852,0.0
0.0031086081449074065,0.004629629629629629
0.004985841901388889,0.0
0.00795324564027778,0.013888888888888888
0.01232001869675926,0.018518518518518517
0.019259714284722222,0.032407407407407406
0.03278769908796297,0.046296296296296294
0.07779551073148148,0.125
